year,region_clean,causa_nombre,defunciones
2015,Los Lagos,Symptoms (unclassified),121
2015,Los Lagos,Tumors (Cancer),1362
2015,Los Ríos,Circulatory diseases,684
2015,Los Ríos,Congenital malformations,24
2015,Los Ríos,Digestive diseases,186
2015,Los Ríos,Endocrine/Metabolic,140
2015,Los Ríos,Genitourinary diseases,88
2015,Los Ríos,Infectious diseases,69
2015,Los Ríos,Mental disorders,45
2015,Los Ríos,Nervous system,116
2015,Los Ríos,Perinatal conditions,19
2015,Los Ríos,Respiratory diseases,231
2015,Los Ríos,Symptoms (unclassified),68
2015,Los Ríos,Tumors (Cancer),658
2015,Magallanes y de la Antártica Chilena,Circulatory diseases,300
2015,Magallanes y de la Antártica Chilena,Congenital malformations,9
2015,Magallanes y de la Antártica Chilena,Digestive diseases,88
2015,Magallanes y de la Antártica Chilena,Endocrine/Metabolic,67
2015,Magallanes y de la Antártica Chilena,Genitourinary diseases,34
2015,Magallanes y de la Antártica Chilena,Infectious diseases,23
2015,Magallanes y de la Antártica Chilena,Mental disorders,16
2015,Magallanes y de la Antártica Chilena,Nervous system,32
2015,Magallanes y de la Antártica Chilena,Perinatal conditions,8
2015,Magallanes y de la Antártica Chilena,Respiratory diseases,72
2015,Magallanes y de la Antártica Chilena,Symptoms (unclassified),15
2015,Magallanes y de la Antártica Chilena,Tumors (Cancer),276
2015,Maule,Circulatory diseases,1828
2015,Maule,Congenital malformations,57
2015,Maule,Digestive diseases,426
2015,Maule,Endocrine/Metabolic,370
2015,Maule,Genitourinary diseases,222
2015,Maule,Infectious diseases,157
2015,Maule,Mental disorders,66
2015,Maule,Nervous system,215
2015,Maule,Perinatal conditions,50
2015,Maule,Respiratory diseases,657
2015,Maule,Symptoms (unclassified),136
2015,Maule,Tumors (Cancer),1717
2015,Región Metropolitana de Santiago,Circulatory diseases,11178
2015,Región Metropolitana de Santiago,Congenital malformations,362
2015,Región Metropolitana de Santiago,Digestive diseases,2862
2015,Región Metropolitana de Santiago,Endocrine/Metabolic,2306
2015,Región Metropolitana de Santiago,Genitourinary diseases,1106
2015,Región Metropolitana de Santiago,Infectious diseases,991
2015,Región Metropolitana de Santiago,Mental disorders,690
2015,Región Metropolitana de Santiago,Nervous system,1526
2015,Región Metropolitana de Santiago,Perinatal conditions,313
2015,Región Metropolitana de Santiago,Respiratory diseases,3911
2015,Región Metropolitana de Santiago,Symptoms (unclassified),709
2015,Región Metropolitana de Santiago,Tumors (Cancer),10064
2015,Tarapacá,Circulatory diseases,386
2015,Tarapacá,Congenital malformations,15
2015,Tarapacá,Digestive diseases,119
2015,Tarapacá,Endocrine/Metabolic,79
2015,Tarapacá,Genitourinary diseases,38
2015,Tarapacá,Infectious diseases,39
2015,Tarapacá,Mental disorders,20
2015,Tarapacá,Nervous system,53
2015,Tarapacá,Perinatal conditions,15
2015,Tarapacá,Respiratory diseases,112
2015,Tarapacá,Symptoms (unclassified),25
2015,Tarapacá,Tumors (Cancer),358
2015,Valparaíso,Circulatory diseases,3551
2015,Valparaíso,Congenital malformations,94
2015,Valparaíso,Digestive diseases,835
2015,Valparaíso,Endocrine/Metabolic,654
2015,Valparaíso,Genitourinary diseases,428
2015,Valparaíso,Infectious diseases,259
2015,Valparaíso,Mental disorders,247
2015,Valparaíso,Nervous system,457
2015,Valparaíso,Perinatal conditions,69
2015,Valparaíso,Respiratory diseases,1137
2015,Valparaíso,Symptoms (unclassified),315
2015,Valparaíso,Tumors (Cancer),3356
2015,Ñuble,Circulatory diseases,949
2015,Ñuble,Congenital malformations,34
2015,Ñuble,Digestive diseases,298
2015,Ñuble,Endocrine/Metabolic,193
2015,Ñuble,Genitourinary diseases,94
2015,Ñuble,Infectious diseases,81
2015,Ñuble,Mental disorders,41
2015,Ñuble,Nervous system,109
2015,Ñuble,Perinatal conditions,19
2015,Ñuble,Respiratory diseases,303
2015,Ñuble,Symptoms (unclassified),63
2015,Ñuble,Tumors (Cancer),889
2016,Aisén del General Carlos Ibáñez del Campo,Circulatory diseases,107
2016,Aisén del General Carlos Ibáñez del Campo,Congenital malformations,6
2016,Aisén del General Carlos Ibáñez del Campo,Digestive diseases,40
2016,Aisén del General Carlos Ibáñez del Campo,Endocrine/Metabolic,25
2016,Aisén del General Carlos Ibáñez del Campo,Genitourinary diseases,14
2016,Aisén del General Carlos Ibáñez del Campo,Infectious diseases,6
2016,Aisén del General Carlos Ibáñez del Campo,Mental disorders,4
2016,Aisén del General Carlos Ibáñez del Campo,Nervous system,10
2016,Aisén del General Carlos Ibáñez del Campo,Perinatal conditions,3
2016,Aisén del General Carlos Ibáñez del Campo,Respiratory diseases,40
2016,Aisén del General Carlos Ibáñez del Campo,Symptoms (unclassified),9
2016,Aisén del General Carlos Ibáñez del Campo,Tumors (Cancer),148
2016,Antofagasta,Circulatory diseases,656
2016,Antofagasta,Congenital malformations,41
2016,Antofagasta,Digestive diseases,222
2016,Antofagasta,Endocrine/Metabolic,180
2016,Antofagasta,Genitourinary diseases,113
2016,Antofagasta,Infectious diseases,79
2016,Antofagasta,Mental disorders,70
2016,Antofagasta,Nervous system,93
2016,Antofagasta,Perinatal conditions,36
2016,Antofagasta,Respiratory diseases,269
2016,Antofagasta,Symptoms (unclassified),64
2016,Antofagasta,Tumors (Cancer),918
2016,Arica y Parinacota,Circulatory diseases,282
2016,Arica y Parinacota,Congenital malformations,21
2016,Arica y Parinacota,Digestive diseases,93
2016,Arica y Parinacota,Endocrine/Metabolic,91
2016,Arica y Parinacota,Genitourinary diseases,52
2016,Arica y Parinacota,Infectious diseases,40
2016,Arica y Parinacota,Mental disorders,10
2016,Arica y Parinacota,Nervous system,47
2016,Arica y Parinacota,Perinatal conditions,6
2016,Arica y Parinacota,Respiratory diseases,94
2016,Arica y Parinacota,Symptoms (unclassified),49
2016,Arica y Parinacota,Tumors (Cancer),354
2016,Atacama,Circulatory diseases,430
2016,Atacama,Congenital malformations,21
2016,Atacama,Digestive diseases,105
2016,Atacama,Endocrine/Metabolic,103
2016,Atacama,Genitourinary diseases,52
2016,Atacama,Infectious diseases,27
2016,Atacama,Mental disorders,23
2016,Atacama,Nervous system,51
2016,Atacama,Perinatal conditions,18
2016,Atacama,Respiratory diseases,146
2016,Atacama,Symptoms (unclassified),36
2016,Atacama,Tumors (Cancer),377
2016,Bío-Bío,Circulatory diseases,2436
2016,Bío-Bío,Congenital malformations,80
2016,Bío-Bío,Digestive diseases,792
2016,Bío-Bío,Endocrine/Metabolic,565
2016,Bío-Bío,Genitourinary diseases,299
2016,Bío-Bío,Infectious diseases,188
2016,Bío-Bío,Mental disorders,163
2016,Bío-Bío,Nervous system,367
2016,Bío-Bío,Perinatal conditions,64
2016,Bío-Bío,Respiratory diseases,838
2016,Bío-Bío,Symptoms (unclassified),147
2016,Bío-Bío,Tumors (Cancer),2666
2016,Coquimbo,Circulatory diseases,1158
2016,Coquimbo,Congenital malformations,44
2016,Coquimbo,Digestive diseases,297
2016,Coquimbo,Endocrine/Metabolic,268
2016,Coquimbo,Genitourinary diseases,132
2016,Coquimbo,Infectious diseases,125
2016,Coquimbo,Mental disorders,58
2016,Coquimbo,Nervous system,164
2016,Coquimbo,Perinatal conditions,37
2016,Coquimbo,Respiratory diseases,395
2016,Coquimbo,Symptoms (unclassified),171
2016,Coquimbo,Tumors (Cancer),1116
2016,La Araucanía,Circulatory diseases,1646
2016,La Araucanía,Congenital malformations,41
2016,La Araucanía,Digestive diseases,483
2016,La Araucanía,Endocrine/Metabolic,371
2016,La Araucanía,Genitourinary diseases,179
2016,La Araucanía,Infectious diseases,147
2016,La Araucanía,Mental disorders,96
2016,La Araucanía,Nervous system,234
2016,La Araucanía,Perinatal conditions,53
2016,La Araucanía,Respiratory diseases,633
2016,La Araucanía,Symptoms (unclassified),314
2016,La Araucanía,Tumors (Cancer),1673
2016,Libertador General Bernardo O'Higgins,Circulatory diseases,1502
2016,Libertador General Bernardo O'Higgins,Congenital malformations,59
2016,Libertador General Bernardo O'Higgins,Digestive diseases,391
2016,Libertador General Bernardo O'Higgins,Endocrine/Metabolic,300
2016,Libertador General Bernardo O'Higgins,Genitourinary diseases,188
2016,Libertador General Bernardo O'Higgins,Infectious diseases,102
2016,Libertador General Bernardo O'Higgins,Mental disorders,78
2016,Libertador General Bernardo O'Higgins,Nervous system,175
2016,Libertador General Bernardo O'Higgins,Perinatal conditions,25
2016,Libertador General Bernardo O'Higgins,Respiratory diseases,581
2016,Libertador General Bernardo O'Higgins,Symptoms (unclassified),169
2016,Libertador General Bernardo O'Higgins,Tumors (Cancer),1466
2016,Los Lagos,Circulatory diseases,1287
2016,Los Lagos,Congenital malformations,49
2016,Los Lagos,Digestive diseases,444
2016,Los Lagos,Endocrine/Metabolic,241
2016,Los Lagos,Genitourinary diseases,158
2016,Los Lagos,Infectious diseases,110
2016,Los Lagos,Mental disorders,86
2016,Los Lagos,Nervous system,204
2016,Los Lagos,Perinatal conditions,42
2016,Los Lagos,Respiratory diseases,433
2016,Los Lagos,Symptoms (unclassified),100
2016,Los Lagos,Tumors (Cancer),1336
2016,Los Ríos,Circulatory diseases,734
2016,Los Ríos,Congenital malformations,22
2016,Los Ríos,Digestive diseases,212
2016,Los Ríos,Endocrine/Metabolic,153
2016,Los Ríos,Genitourinary diseases,115
2016,Los Ríos,Infectious diseases,53
2016,Los Ríos,Mental disorders,48
2016,Los Ríos,Nervous system,111
2016,Los Ríos,Perinatal conditions,20
2016,Los Ríos,Respiratory diseases,233
2016,Los Ríos,Symptoms (unclassified),64
2016,Los Ríos,Tumors (Cancer),638
2016,Magallanes y de la Antártica Chilena,Circulatory diseases,319
2016,Magallanes y de la Antártica Chilena,Congenital malformations,7
2016,Magallanes y de la Antártica Chilena,Digestive diseases,92
2016,Magallanes y de la Antártica Chilena,Endocrine/Metabolic,46
2016,Magallanes y de la Antártica Chilena,Genitourinary diseases,52
2016,Magallanes y de la Antártica Chilena,Infectious diseases,23
2016,Magallanes y de la Antártica Chilena,Mental disorders,15
2016,Magallanes y de la Antártica Chilena,Nervous system,36
2016,Magallanes y de la Antártica Chilena,Perinatal conditions,6
2016,Magallanes y de la Antártica Chilena,Respiratory diseases,57
2016,Magallanes y de la Antártica Chilena,Symptoms (unclassified),22
2016,Magallanes y de la Antártica Chilena,Tumors (Cancer),284
2016,Maule,Circulatory diseases,1743
2016,Maule,Congenital malformations,55
2016,Maule,Digestive diseases,450
2016,Maule,Endocrine/Metabolic,357
2016,Maule,Genitourinary diseases,234
2016,Maule,Infectious diseases,125
2016,Maule,Mental disorders,85
2016,Maule,Nervous system,186
2016,Maule,Perinatal conditions,38
2016,Maule,Respiratory diseases,649
2016,Maule,Symptoms (unclassified),196
2016,Maule,Tumors (Cancer),1871
2016,Región Metropolitana de Santiago,Circulatory diseases,11020
2016,Región Metropolitana de Santiago,Congenital malformations,387
2016,Región Metropolitana de Santiago,Digestive diseases,2825
2016,Región Metropolitana de Santiago,Endocrine/Metabolic,2423
2016,Región Metropolitana de Santiago,Genitourinary diseases,1178
2016,Región Metropolitana de Santiago,Infectious diseases,877
2016,Región Metropolitana de Santiago,Mental disorders,742
2016,Región Metropolitana de Santiago,Nervous system,1388
2016,Región Metropolitana de Santiago,Perinatal conditions,270
2016,Región Metropolitana de Santiago,Respiratory diseases,3974
2016,Región Metropolitana de Santiago,Symptoms (unclassified),951
2016,Región Metropolitana de Santiago,Tumors (Cancer),10229
2016,Tarapacá,Circulatory diseases,367
2016,Tarapacá,Congenital malformations,13
2016,Tarapacá,Digestive diseases,99
2016,Tarapacá,Endocrine/Metabolic,92
2016,Tarapacá,Genitourinary diseases,41
2016,Tarapacá,Infectious diseases,49
2016,Tarapacá,Mental disorders,23
2016,Tarapacá,Nervous system,61
2016,Tarapacá,Perinatal conditions,23
2016,Tarapacá,Respiratory diseases,96
2016,Tarapacá,Symptoms (unclassified),22
2016,Tarapacá,Tumors (Cancer),393
2016,Valparaíso,Circulatory diseases,3520
2016,Valparaíso,Congenital malformations,98
2016,Valparaíso,Digestive diseases,847
2016,Valparaíso,Endocrine/Metabolic,624
2016,Valparaíso,Genitourinary diseases,446
2016,Valparaíso,Infectious diseases,266
2016,Valparaíso,Mental disorders,242
2016,Valparaíso,Nervous system,490
2016,Valparaíso,Perinatal conditions,53
2016,Valparaíso,Respiratory diseases,1166
2016,Valparaíso,Symptoms (unclassified),392
2016,Valparaíso,Tumors (Cancer),3346
2016,Ñuble,Circulatory diseases,940
2016,Ñuble,Congenital malformations,21
2016,Ñuble,Digestive diseases,305
2016,Ñuble,Endocrine/Metabolic,226
2016,Ñuble,Genitourinary diseases,86
2016,Ñuble,Infectious diseases,66
2016,Ñuble,Mental disorders,51
2016,Ñuble,Nervous system,90
2016,Ñuble,Perinatal conditions,16
2016,Ñuble,Respiratory diseases,243
2016,Ñuble,Symptoms (unclassified),60
2016,Ñuble,Tumors (Cancer),894
2017,Aisén del General Carlos Ibáñez del Campo,Circulatory diseases,115
2017,Aisén del General Carlos Ibáñez del Campo,Congenital malformations,5
2017,Aisén del General Carlos Ibáñez del Campo,Digestive diseases,42
2017,Aisén del General Carlos Ibáñez del Campo,Endocrine/Metabolic,12
2017,Aisén del General Carlos Ibáñez del Campo,Genitourinary diseases,22
2017,Aisén del General Carlos Ibáñez del Campo,Infectious diseases,7
2017,Aisén del General Carlos Ibáñez del Campo,Mental disorders,7
2017,Aisén del General Carlos Ibáñez del Campo,Nervous system,19
2017,Aisén del General Carlos Ibáñez del Campo,Perinatal conditions,1
2017,Aisén del General Carlos Ibáñez del Campo,Respiratory diseases,55
2017,Aisén del General Carlos Ibáñez del Campo,Symptoms (unclassified),9
2017,Aisén del General Carlos Ibáñez del Campo,Tumors (Cancer),157
2017,Antofagasta,Circulatory diseases,771
2017,Antofagasta,Congenital malformations,46
2017,Antofagasta,Digestive diseases,195
2017,Antofagasta,Endocrine/Metabolic,215
2017,Antofagasta,Genitourinary diseases,123
2017,Antofagasta,Infectious diseases,88
2017,Antofagasta,Mental disorders,55
2017,Antofagasta,Nervous system,121
2017,Antofagasta,Perinatal conditions,25
2017,Antofagasta,Respiratory diseases,272
2017,Antofagasta,Symptoms (unclassified),55
2017,Antofagasta,Tumors (Cancer),863
2017,Arica y Parinacota,Circulatory diseases,302
2017,Arica y Parinacota,Congenital malformations,11
2017,Arica y Parinacota,Digestive diseases,94
2017,Arica y Parinacota,Endocrine/Metabolic,118
2017,Arica y Parinacota,Genitourinary diseases,36
2017,Arica y Parinacota,Infectious diseases,50
2017,Arica y Parinacota,Mental disorders,20
2017,Arica y Parinacota,Nervous system,66
2017,Arica y Parinacota,Perinatal conditions,10
2017,Arica y Parinacota,Respiratory diseases,110
2017,Arica y Parinacota,Symptoms (unclassified),40
2017,Arica y Parinacota,Tumors (Cancer),382
2017,Atacama,Circulatory diseases,422
2017,Atacama,Congenital malformations,18
2017,Atacama,Digestive diseases,109
2017,Atacama,Endocrine/Metabolic,113
2017,Atacama,Genitourinary diseases,55
2017,Atacama,Infectious diseases,33
2017,Atacama,Mental disorders,20
2017,Atacama,Nervous system,58
2017,Atacama,Perinatal conditions,9
2017,Atacama,Respiratory diseases,174
2017,Atacama,Symptoms (unclassified),45
2017,Atacama,Tumors (Cancer),378
2017,Bío-Bío,Circulatory diseases,2574
2017,Bío-Bío,Congenital malformations,75
2017,Bío-Bío,Digestive diseases,857
2017,Bío-Bío,Endocrine/Metabolic,531
2017,Bío-Bío,Genitourinary diseases,339
2017,Bío-Bío,Infectious diseases,198
2017,Bío-Bío,Mental disorders,154
2017,Bío-Bío,Nervous system,386
2017,Bío-Bío,Perinatal conditions,86
2017,Bío-Bío,Respiratory diseases,940
2017,Bío-Bío,Symptoms (unclassified),110
2017,Bío-Bío,Tumors (Cancer),2730
2017,Coquimbo,Circulatory diseases,1123
2017,Coquimbo,Congenital malformations,42
2017,Coquimbo,Digestive diseases,308
2017,Coquimbo,Endocrine/Metabolic,244
2017,Coquimbo,Genitourinary diseases,144
2017,Coquimbo,Infectious diseases,119
2017,Coquimbo,Mental disorders,74
2017,Coquimbo,Nervous system,173
2017,Coquimbo,Perinatal conditions,27
2017,Coquimbo,Respiratory diseases,450
2017,Coquimbo,Symptoms (unclassified),119
2017,Coquimbo,Tumors (Cancer),1275
2017,La Araucanía,Circulatory diseases,1632
2017,La Araucanía,Congenital malformations,46
2017,La Araucanía,Digestive diseases,504
2017,La Araucanía,Endocrine/Metabolic,353
2017,La Araucanía,Genitourinary diseases,239
2017,La Araucanía,Infectious diseases,156
2017,La Araucanía,Mental disorders,112
2017,La Araucanía,Nervous system,256
2017,La Araucanía,Perinatal conditions,46
2017,La Araucanía,Respiratory diseases,663
2017,La Araucanía,Symptoms (unclassified),270
2017,La Araucanía,Tumors (Cancer),1675
2017,Libertador General Bernardo O'Higgins,Circulatory diseases,1424
2017,Libertador General Bernardo O'Higgins,Congenital malformations,30
2017,Libertador General Bernardo O'Higgins,Digestive diseases,415
2017,Libertador General Bernardo O'Higgins,Endocrine/Metabolic,315
2017,Libertador General Bernardo O'Higgins,Genitourinary diseases,203
2017,Libertador General Bernardo O'Higgins,Infectious diseases,94
2017,Libertador General Bernardo O'Higgins,Mental disorders,81
2017,Libertador General Bernardo O'Higgins,Nervous system,169
2017,Libertador General Bernardo O'Higgins,Perinatal conditions,37
2017,Libertador General Bernardo O'Higgins,Respiratory diseases,573
2017,Libertador General Bernardo O'Higgins,Symptoms (unclassified),141
